start_time,end_time,duration_periods,duration_hours,max_price,min_price,avg_price,total_revenue,start_price,end_price,peak_time,start_hour,start_month,start_year,duration_category
2021-05-21 17:00:00,2021-05-21 17:00:00,1,0.5,2238.28,2238.28,2238.28,1119.14,2238.28,2238.28,2021-05-21 17:00:00,17,5,2021,<30min
2021-05-24 18:00:00,2021-05-24 18:00:00,1,0.5,2466.09,2466.09,2466.09,1233.045,2466.09,2466.09,2021-05-24 18:00:00,18,5,2021,<30min
2021-05-25 14:30:00,2021-05-25 14:30:00,1,0.5,2572.58,2572.58,2572.58,1286.29,2572.58,2572.58,2021-05-25 14:30:00,14,5,2021,<30min
2021-05-25 15:30:00,2021-05-25 19:00:00,8,4.0,15000.0,2512.48,9091.91625,36367.665,2512.48,4987.89,2021-05-25 17:00:00,15,5,2021,2-4h
2021-05-28 07:30:00,2021-05-28 07:30:00,1,0.5,2482.63,2482.63,2482.63,1241.315,2482.63,2482.63,2021-05-28 07:30:00,7,5,2021,<30min
2021-05-28 17:30:00,2021-05-28 17:30:00,1,0.5,2112.58,2112.58,2112.58,1056.29,2112.58,2112.58,2021-05-28 17:30:00,17,5,2021,<30min
2021-05-30 17:00:00,2021-05-30 17:30:00,2,1.0,2425.15,2360.72,2392.935,2392.935,2425.15,2360.72,2021-05-30 17:00:00,17,5,2021,30min-1h
2021-05-30 18:30:00,2021-05-30 19:00:00,2,1.0,2230.75,1765.13,1997.94,1997.94,2230.75,1765.13,2021-05-30 18:30:00,18,5,2021,30min-1h
2021-05-31 17:30:00,2021-05-31 18:00:00,2,1.0,3309.51,1060.74,2185.125,2185.125,3309.51,1060.74,2021-05-31 17:30:00,17,5,2021,30min-1h
2021-06-01 17:30:00,2021-06-01 19:00:00,4,2.0,2563.23,2225.77,2415.59,4831.18,2535.29,2225.77,2021-06-01 18:30:00,17,6,2021,1-2h
