start_time,end_time,duration_periods,duration_hours,max_price,min_price,avg_price,total_revenue,start_price,end_price,peak_time,start_hour,start_month,start_year,duration_category
2022-06-02 17:15:00,2022-06-02 17:20:00,2,1.0,3781.61,2204.84,2993.2250000000004,2993.2250000000004,2204.84,3781.61,2022-06-02 17:20:00,17,6,2022,30min-1h
2022-06-02 17:30:00,2022-06-02 17:55:00,6,3.0,4008.94,1160.66,2576.185,7728.555,2211.06,3750.25,2022-06-02 17:45:00,17,6,2022,2-4h
2022-06-02 18:05:00,2022-06-02 18:10:00,2,1.0,1101.43,1052.23,1076.83,1076.83,1101.43,1052.23,2022-06-02 18:05:00,18,6,2022,30min-1h
2022-06-03 12:25:00,2022-06-03 12:25:00,1,0.5,1696.21,1696.21,1696.21,848.105,1696.21,1696.21,2022-06-03 12:25:00,12,6,2022,<30min
2022-06-04 17:00:00,2022-06-04 17:00:00,1,0.5,1074.39,1074.39,1074.39,537.195,1074.39,1074.39,2022-06-04 17:00:00,17,6,2022,<30min
2022-06-04 17:10:00,2022-06-04 17:25:00,4,2.0,15100.0,1196.21,11624.0525,23248.105,15100.0,1196.21,2022-06-04 17:10:00,17,6,2022,1-2h
2022-06-04 17:55:00,2022-06-04 18:00:00,2,1.0,15100.0,15100.0,15100.0,15100.0,15100.0,15100.0,2022-06-04 17:55:00,17,6,2022,30min-1h
2022-06-12 12:10:00,2022-06-12 12:10:00,1,0.5,1074.44,1074.44,1074.44,537.22,1074.44,1074.44,2022-06-12 12:10:00,12,6,2022,<30min
2022-06-12 19:25:00,2022-06-12 19:25:00,1,0.5,1073.19,1073.19,1073.19,536.595,1073.19,1073.19,2022-06-12 19:25:00,19,6,2022,<30min
2022-06-12 22:00:00,2022-06-12 22:00:00,1,0.5,1032.65,1032.65,1032.65,516.325,1032.65,1032.65,2022-06-12 22:00:00,22,6,2022,<30min
2022-06-12 22:40:00,2022-06-12 22:45:00,2,1.0,1074.6,1074.6,1074.6,1074.6,1074.6,1074.6,2022-06-12 22:40:00,22,6,2022,30min-1h
2022-06-12 23:35:00,2022-06-12 23:35:00,1,0.5,1074.6,1074.6,1074.6,537.3,1074.6,1074.6,2022-06-12 23:35:00,23,6,2022,<30min
2022-06-13 17:15:00,2022-06-13 17:30:00,4,2.0,9650.85,8698.01,9165.515000000001,18331.030000000002,9595.5,8698.01,2022-06-13 17:25:00,17,6,2022,1-2h
2022-06-13 18:40:00,2022-06-13 19:35:00,12,6.0,12927.93,8041.68,10289.933333333332,61739.59999999999,9469.61,12686.65,2022-06-13 19:20:00,18,6,2022,4-8h
2022-06-14 06:15:00,2022-06-14 06:15:00,1,0.5,3225.39,3225.39,3225.39,1612.695,3225.39,3225.39,2022-06-14 06:15:00,6,6,2022,<30min
2022-06-14 06:30:00,2022-06-14 06:35:00,2,1.0,8937.36,3254.45,6095.905000000001,6095.905000000001,8937.36,3254.45,2022-06-14 06:30:00,6,6,2022,30min-1h
2022-06-14 06:45:00,2022-06-14 06:50:00,2,1.0,13873.25,8982.71,11427.98,11427.98,8982.71,13873.25,2022-06-14 06:50:00,6,6,2022,30min-1h
2022-06-14 07:10:00,2022-06-14 08:30:00,17,8.5,15100.0,13837.97,15015.748235294117,127633.86,13837.97,15100.0,2022-06-14 07:15:00,7,6,2022,8-16h
2022-06-14 16:00:00,2022-06-14 16:15:00,4,2.0,6246.91,3223.18,3979.1224999999995,7958.244999999999,3223.2,6246.91,2022-06-14 16:15:00,16,6,2022,1-2h
2022-06-14 17:15:00,2022-06-14 17:15:00,1,0.5,14880.97,14880.97,14880.97,7440.485,14880.97,14880.97,2022-06-14 17:15:00,17,6,2022,<30min
2022-06-15 10:30:00,2022-06-15 10:30:00,1,0.5,1074.59,1074.59,1074.59,537.295,1074.59,1074.59,2022-06-15 10:30:00,10,6,2022,<30min
2022-06-15 13:25:00,2022-06-15 13:25:00,1,0.5,1074.72,1074.72,1074.72,537.36,1074.72,1074.72,2022-06-15 13:25:00,13,6,2022,<30min
2022-06-24 16:00:00,2022-06-24 16:00:00,1,0.5,1074.44,1074.44,1074.44,537.22,1074.44,1074.44,2022-06-24 16:00:00,16,6,2022,<30min
2022-07-14 17:25:00,2022-07-14 17:30:00,2,1.0,1349.59,1042.56,1196.0749999999998,1196.0749999999998,1042.56,1349.59,2022-07-14 17:30:00,17,7,2022,30min-1h
2022-07-14 17:40:00,2022-07-14 17:40:00,1,0.5,5912.85,5912.85,5912.85,2956.425,5912.85,5912.85,2022-07-14 17:40:00,17,7,2022,<30min
2022-08-02 18:40:00,2022-08-02 18:40:00,1,0.5,2978.07,2978.07,2978.07,1489.035,2978.07,2978.07,2022-08-02 18:40:00,18,8,2022,<30min
2022-08-29 15:10:00,2022-08-29 15:10:00,1,0.5,1200.02,1200.02,1200.02,600.01,1200.02,1200.02,2022-08-29 15:10:00,15,8,2022,<30min
2022-08-29 15:50:00,2022-08-29 15:50:00,1,0.5,1200.04,1200.04,1200.04,600.02,1200.04,1200.04,2022-08-29 15:50:00,15,8,2022,<30min
2022-09-25 18:15:00,2022-09-25 18:15:00,1,0.5,3059.4,3059.4,3059.4,1529.7,3059.4,3059.4,2022-09-25 18:15:00,18,9,2022,<30min
2022-10-14 10:10:00,2022-10-14 10:10:00,1,0.5,1835.31,1835.31,1835.31,917.655,1835.31,1835.31,2022-10-14 10:10:00,10,10,2022,<30min
2022-10-14 10:20:00,2022-10-14 10:20:00,1,0.5,5075.74,5075.74,5075.74,2537.87,5075.74,5075.74,2022-10-14 10:20:00,10,10,2022,<30min
2022-10-14 10:55:00,2022-10-14 11:50:00,12,6.0,7521.53,1091.86,3542.3475000000003,21254.085000000003,1091.86,3958.33,2022-10-14 11:25:00,10,10,2022,4-8h
2022-10-19 06:50:00,2022-10-19 06:50:00,1,0.5,3009.37,3009.37,3009.37,1504.685,3009.37,3009.37,2022-10-19 06:50:00,6,10,2022,<30min
2022-10-22 07:50:00,2022-10-22 07:50:00,1,0.5,15500.0,15500.0,15500.0,7750.0,15500.0,15500.0,2022-10-22 07:50:00,7,10,2022,<30min
2022-11-13 16:00:00,2022-11-13 16:00:00,1,0.5,5732.59,5732.59,5732.59,2866.295,5732.59,5732.59,2022-11-13 16:00:00,16,11,2022,<30min
2022-11-14 05:55:00,2022-11-14 06:00:00,2,1.0,5485.91,2502.12,3994.015,3994.015,5485.91,2502.12,2022-11-14 05:55:00,5,11,2022,30min-1h
2022-11-14 06:10:00,2022-11-14 06:35:00,6,3.0,9703.64,5414.34,8984.385,26953.155,5414.34,9703.64,2022-11-14 06:20:00,6,11,2022,2-4h
2022-11-14 06:45:00,2022-11-14 08:00:00,16,8.0,15500.0,9629.4,11443.39625,91547.17,9755.9,15500.0,2022-11-14 07:35:00,6,11,2022,4-8h
2022-11-14 12:15:00,2022-11-14 12:25:00,3,1.5,9829.73,1069.84,5427.6033333333335,8141.405,5383.24,1069.84,2022-11-14 12:20:00,12,11,2022,1-2h
2022-11-14 12:45:00,2022-11-14 12:45:00,1,0.5,3352.67,3352.67,3352.67,1676.335,3352.67,3352.67,2022-11-14 12:45:00,12,11,2022,<30min
2022-11-14 13:00:00,2022-11-14 13:15:00,4,2.0,8831.33,3139.31,4659.3375,9318.675,3338.77,3327.94,2022-11-14 13:05:00,13,11,2022,1-2h
2022-11-14 13:35:00,2022-11-14 13:35:00,1,0.5,1043.18,1043.18,1043.18,521.59,1043.18,1043.18,2022-11-14 13:35:00,13,11,2022,<30min
2022-12-20 10:15:00,2022-12-20 10:15:00,1,0.5,1581.34,1581.34,1581.34,790.67,1581.34,1581.34,2022-12-20 10:15:00,10,12,2022,<30min
2022-12-23 14:45:00,2022-12-23 14:45:00,1,0.5,15493.4,15493.4,15493.4,7746.7,15493.4,15493.4,2022-12-23 14:45:00,14,12,2022,<30min
2023-02-02 08:05:00,2023-02-02 08:05:00,1,0.5,3450.0,3450.0,3450.0,1725.0,3450.0,3450.0,2023-02-02 08:05:00,8,2,2023,<30min
2023-03-14 02:15:00,2023-03-14 02:15:00,1,0.5,5410.7,5410.7,5410.7,2705.35,5410.7,5410.7,2023-03-14 02:15:00,2,3,2023,<30min
2023-03-14 14:55:00,2023-03-14 14:55:00,1,0.5,15500.0,15500.0,15500.0,7750.0,15500.0,15500.0,2023-03-14 14:55:00,14,3,2023,<30min
2023-04-29 02:00:00,2023-04-29 02:00:00,1,0.5,1070.97,1070.97,1070.97,535.485,1070.97,1070.97,2023-04-29 02:00:00,2,4,2023,<30min
2023-05-31 15:30:00,2023-05-31 15:30:00,1,0.5,15500.0,15500.0,15500.0,7750.0,15500.0,15500.0,2023-05-31 15:30:00,15,5,2023,<30min
2023-06-29 12:15:00,2023-06-29 12:20:00,2,1.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2023-06-29 12:15:00,12,6,2023,30min-1h
2023-07-20 09:50:00,2023-07-20 09:50:00,1,0.5,2593.85,2593.85,2593.85,1296.925,2593.85,2593.85,2023-07-20 09:50:00,9,7,2023,<30min
2023-07-28 02:30:00,2023-07-28 02:30:00,1,0.5,3450.0,3450.0,3450.0,1725.0,3450.0,3450.0,2023-07-28 02:30:00,2,7,2023,<30min
2024-01-31 12:50:00,2024-01-31 12:55:00,2,1.0,16600.0,4120.15,10360.075,10360.075,4120.15,16600.0,2024-01-31 12:55:00,12,1,2024,30min-1h
2024-02-13 13:20:00,2024-02-13 14:30:00,15,7.5,16600.0,16600.0,16600.0,124500.0,16600.0,16600.0,2024-02-13 13:20:00,13,2,2024,4-8h
2024-03-01 07:10:00,2024-03-01 07:10:00,1,0.5,16600.0,16600.0,16600.0,8300.0,16600.0,16600.0,2024-03-01 07:10:00,7,3,2024,<30min
2024-03-02 14:55:00,2024-03-02 14:55:00,1,0.5,1653.16,1653.16,1653.16,826.58,1653.16,1653.16,2024-03-02 14:55:00,14,3,2024,<30min
2024-03-02 15:10:00,2024-03-02 15:30:00,5,2.5,1656.82,1643.98,1648.854,4122.135,1643.98,1656.82,2024-03-02 15:30:00,15,3,2024,2-4h
2024-06-13 17:50:00,2024-06-13 17:50:00,1,0.5,1009.18,1009.18,1009.18,504.59,1009.18,1009.18,2024-06-13 17:50:00,17,6,2024,<30min
2024-06-14 13:30:00,2024-06-14 13:30:00,1,0.5,1641.4605533333333,1641.4605533333333,1641.4605533333333,820.7302766666667,1641.4605533333333,1641.4605533333333,2024-06-14 13:30:00,13,6,2024,<30min
2024-06-14 13:50:00,2024-06-14 14:10:00,5,2.5,7206.17,1634.1,5637.063636666666,14092.659091666665,1634.1,7206.17,2024-06-14 14:10:00,13,6,2024,2-4h
2024-06-14 14:20:00,2024-06-14 14:25:00,2,1.0,7029.78,1332.36,4181.07,4181.07,7029.78,1332.36,2024-06-14 14:20:00,14,6,2024,30min-1h
2024-06-14 14:35:00,2024-06-14 14:35:00,1,0.5,1126.18,1126.18,1126.18,563.09,1126.18,1126.18,2024-06-14 14:35:00,14,6,2024,<30min
2024-06-25 13:30:00,2024-06-25 13:30:00,1,0.5,5718.176666666666,5718.176666666666,5718.176666666666,2859.088333333333,5718.176666666666,5718.176666666666,2024-06-25 13:30:00,13,6,2024,<30min
2024-06-25 13:40:00,2024-06-25 13:45:00,2,1.0,16600.0,16600.0,16600.0,16600.0,16600.0,16600.0,2024-06-25 13:40:00,13,6,2024,30min-1h
2024-07-01 08:25:00,2024-07-01 08:25:00,1,0.5,3133.52,3133.52,3133.52,1566.76,3133.52,3133.52,2024-07-01 08:25:00,8,7,2024,<30min
2024-07-29 17:55:00,2024-07-29 18:10:00,4,2.0,3523.29,1095.31,2750.600328333333,5501.200656666666,1095.31,3523.29,2024-07-29 18:05:00,17,7,2024,1-2h
2024-07-29 18:20:00,2024-07-29 18:35:00,4,2.0,3522.65,1824.7338633333331,2767.7684658333333,5535.5369316666665,2201.04,3522.65,2024-07-29 18:25:00,18,7,2024,1-2h
2024-07-29 18:45:00,2024-07-29 18:45:00,1,0.5,1254.53,1254.53,1254.53,627.265,1254.53,1254.53,2024-07-29 18:45:00,18,7,2024,<30min
2024-07-30 17:30:00,2024-07-30 17:30:00,1,0.5,2448.7848833333333,2448.7848833333333,2448.7848833333333,1224.3924416666666,2448.7848833333333,2448.7848833333333,2024-07-30 17:30:00,17,7,2024,<30min
2024-07-30 17:50:00,2024-07-30 18:00:00,3,1.5,9026.05,3179.124988333333,5251.581662777778,7877.372494166666,3549.57,3179.124988333333,2024-07-30 17:55:00,17,7,2024,1-2h
