start_time,end_time,duration_periods,duration_hours,max_price,min_price,avg_price,total_revenue,start_price,end_price,peak_time,start_hour,start_month,start_year,duration_category
2022-07-14 17:15:00,2022-07-14 17:40:00,6,3.0,14632.78,1002.22,5712.311666666667,17136.935,1092.75,14632.78,2022-07-14 17:40:00,17,7,2022,2-4h
2022-07-14 17:50:00,2022-07-14 18:05:00,4,2.0,1414.64,1089.6,1206.085,2412.17,1414.64,1089.6,2022-07-14 17:50:00,17,7,2022,1-2h
2022-07-14 20:10:00,2022-07-14 20:10:00,1,0.5,1174.5,1174.5,1174.5,587.25,1174.5,1174.5,2022-07-14 20:10:00,20,7,2022,<30min
2022-07-15 07:00:00,2022-07-15 07:00:00,1,0.5,1081.45,1081.45,1081.45,540.725,1081.45,1081.45,2022-07-15 07:00:00,7,7,2022,<30min
2022-08-08 07:35:00,2022-08-08 07:35:00,1,0.5,1461.99,1461.99,1461.99,730.995,1461.99,1461.99,2022-08-08 07:35:00,7,8,2022,<30min
2022-08-08 08:20:00,2022-08-08 08:20:00,1,0.5,1198.08,1198.08,1198.08,599.04,1198.08,1198.08,2022-08-08 08:20:00,8,8,2022,<30min
2022-08-08 19:15:00,2022-08-08 19:15:00,1,0.5,1074.86,1074.86,1074.86,537.43,1074.86,1074.86,2022-08-08 19:15:00,19,8,2022,<30min
2023-02-16 16:45:00,2023-02-16 17:00:00,4,2.0,10595.57,1380.26,4664.0775,9328.155,1380.26,3944.96,2023-02-16 16:50:00,16,2,2023,1-2h
2023-02-16 17:45:00,2023-02-16 17:45:00,1,0.5,2159.44,2159.44,2159.44,1079.72,2159.44,2159.44,2023-02-16 17:45:00,17,2,2023,<30min
2023-05-10 17:45:00,2023-05-10 17:45:00,1,0.5,1021.28,1021.28,1021.28,510.64,1021.28,1021.28,2023-05-10 17:45:00,17,5,2023,<30min
2023-06-20 18:00:00,2023-06-20 18:00:00,1,0.5,1176.46,1176.46,1176.46,588.23,1176.46,1176.46,2023-06-20 18:00:00,18,6,2023,<30min
2023-07-26 17:55:00,2023-07-26 17:55:00,1,0.5,1144.6,1144.6,1144.6,572.3,1144.6,1144.6,2023-07-26 17:55:00,17,7,2023,<30min
2023-08-01 18:00:00,2023-08-01 18:30:00,7,3.5,11041.0,1445.51,3842.6500000000005,13449.275000000001,1445.51,3944.97,2023-08-01 18:05:00,18,8,2023,2-4h
2023-08-15 17:50:00,2023-08-15 18:30:00,9,4.5,14522.26,1213.28,4038.1555555555556,18171.7,1213.28,3944.97,2023-08-15 18:00:00,17,8,2023,4-8h
2024-02-13 13:20:00,2024-02-13 15:15:00,24,12.0,16600.0,16600.0,16600.0,199200.0,16600.0,16600.0,2024-02-13 13:20:00,13,2,2024,8-16h
2024-02-22 15:20:00,2024-02-22 15:20:00,1,0.5,1485.79,1485.79,1485.79,742.895,1485.79,1485.79,2024-02-22 15:20:00,15,2,2024,<30min
2024-03-10 17:45:00,2024-03-10 17:45:00,1,0.5,1355.88,1355.88,1355.88,677.94,1355.88,1355.88,2024-03-10 17:45:00,17,3,2024,<30min
2024-03-10 17:55:00,2024-03-10 17:55:00,1,0.5,1056.25,1056.25,1056.25,528.125,1056.25,1056.25,2024-03-10 17:55:00,17,3,2024,<30min
2024-06-13 17:50:00,2024-06-13 17:50:00,1,0.5,1096.17,1096.17,1096.17,548.085,1096.17,1096.17,2024-06-13 17:50:00,17,6,2024,<30min
2024-07-25 09:15:00,2024-07-25 09:15:00,1,0.5,1393.36,1393.36,1393.36,696.68,1393.36,1393.36,2024-07-25 09:15:00,9,7,2024,<30min
2024-07-29 17:55:00,2024-07-29 18:10:00,4,2.0,3944.96,1226.69,3080.330441666667,6160.660883333334,1226.69,3944.96,2024-07-29 18:05:00,17,7,2024,1-2h
2024-07-29 18:20:00,2024-07-29 18:35:00,4,2.0,3944.96,2042.9343083333333,3099.331077083333,6198.662154166666,2464.47,3944.96,2024-07-29 18:25:00,18,7,2024,1-2h
2024-07-29 18:45:00,2024-07-29 18:45:00,1,0.5,1404.68,1404.68,1404.68,702.34,1404.68,1404.68,2024-07-29 18:45:00,18,7,2024,<30min
2024-07-30 17:30:00,2024-07-30 17:30:00,1,0.5,2716.06905,2716.06905,2716.06905,1358.034525,2716.06905,2716.06905,2024-07-30 17:30:00,17,7,2024,<30min
2024-07-30 17:45:00,2024-07-30 18:05:00,5,2.5,10031.45,1043.73,3921.5348763333336,9803.837190833334,1053.95,1043.73,2024-07-30 17:55:00,17,7,2024,2-4h
2024-07-31 18:00:00,2024-07-31 18:00:00,1,0.5,2957.9600000000005,2957.9600000000005,2957.9600000000005,1478.9800000000002,2957.9600000000005,2957.9600000000005,2024-07-31 18:00:00,18,7,2024,<30min
2024-07-31 18:10:00,2024-07-31 18:20:00,3,1.5,3944.96,3944.96,3944.9600000000005,5917.4400000000005,3944.96,3944.96,2024-07-31 18:10:00,18,7,2024,1-2h
2024-07-31 18:30:00,2024-07-31 18:45:00,4,2.0,1534.4517283333334,1023.25,1207.0679320833335,2414.135864166667,1534.4517283333334,1023.25,2024-07-31 18:30:00,18,7,2024,1-2h
2024-08-05 07:00:00,2024-08-05 09:00:00,5,2.5,16022.4873,2280.0991483333332,9698.450950333334,24246.127375833334,2280.0991483333332,6879.704996666666,2024-08-05 08:00:00,7,8,2024,2-4h
2024-08-05 17:00:00,2024-08-05 19:00:00,5,2.5,15743.95839,4479.666713333333,8980.210157,22450.5253925,8685.911541666666,4479.666713333333,2024-08-05 17:30:00,17,8,2024,2-4h
2025-02-03 19:00:00,2025-02-03 19:00:00,1,0.5,6122.56724,6122.56724,6122.56724,3061.28362,6122.56724,6122.56724,2025-02-03 19:00:00,19,2,2025,<30min
2025-06-11 17:00:00,2025-06-11 19:00:00,5,2.5,7410.255348333333,1368.0545466666665,3561.338541333333,8903.346353333332,1368.0545466666665,2195.761806666667,2025-06-11 17:30:00,17,6,2025,2-4h
2025-06-12 16:30:00,2025-06-12 21:00:00,10,5.0,14648.803616666666,1206.89674,7676.347929833333,38381.739649166666,1206.89674,2195.512243333333,2025-06-12 19:30:00,16,6,2025,4-8h
2025-06-18 17:00:00,2025-06-18 18:00:00,3,1.5,1631.5626733333336,1279.7041016666667,1487.0629088888888,2230.594363333333,1279.7041016666667,1549.9219516666665,2025-06-18 17:30:00,17,6,2025,1-2h
2025-06-26 07:00:00,2025-06-26 07:30:00,2,1.0,1607.0977566666668,1367.9881699999999,1487.5429633333333,1487.5429633333333,1367.9881699999999,1607.0977566666668,2025-06-26 07:30:00,7,6,2025,30min-1h
2025-06-26 16:30:00,2025-06-26 20:30:00,9,4.5,14905.068853333332,2744.8535166666666,9349.824863888889,42074.2118875,2744.8535166666666,14905.068853333332,2025-06-26 20:30:00,16,6,2025,4-8h
2025-06-27 16:30:00,2025-06-27 17:00:00,2,1.0,1604.6298316666664,1398.660485,1501.6451583333333,1501.6451583333333,1604.6298316666664,1398.660485,2025-06-27 16:30:00,16,6,2025,30min-1h
